OBJECTID,name,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y,NEAR_ANGLE,tahun,nama_provinsi,nama_kabupaten_kota,nama_kecamatan,nama_kelurahan,jumlah_luas_wilayah_(km2),jumlah_kepadatan_(jiwa/km2),jumlah_populasi_(jiwa/km2)
2921,"SD Negeri Cilincing 03 Pagi, 04 Petang, 06 Pagi, 12 Petang",33,5157.540013,106.8924108,-6.110140162,-99.51819678,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,6.31,8846.415842,55821
2922,TK-SD-SMP-SMA Permata Bunda,125,1302.417467,106.817301,-6.152197451,64.50144335,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,0.34,50941.69096,17320
2923,Tarsius I School,167,466.9637352,106.820425,-6.165846833,105.2756795,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,1.12,20023.2475,22426
2924,SMK Rex Mundi,167,517.7135222,106.820425,-6.165846833,107.787206,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,1.12,20023.2475,22426
2925,MTs Negeri 5 Jakarta,33,5156.284511,106.8924108,-6.110140162,-98.05822403,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,6.31,8846.415842,55821
2926,"SD Negeri 01 Pagi, 02 Petang, 03 Pagi",164,784.7401519,106.8720632,-6.294245928,-164.1492533,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,1.98,15736.28149,31158
2927,SMP Negeri 24 Jakarta,164,511.5845464,106.8720632,-6.294245928,-113.4823158,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,1.98,15736.28149,31158
2928,SD Negeri Cilincing 07 Pagi,121,5149.777448,106.893442,-6.118845447,-95.63137371,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,6.31,8846.415842,55821
2929,Yayasan Al Falah Al Anshoriyah MI/MTs/SMK,164,557.5570436,106.8720632,-6.294245928,-104.6807779,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,1.98,15736.28149,31158
2930,"SDI Nurul Huda, SMP Syahid 1, SMK Syahid",34,4728.740894,106.8930815,-6.113897286,-96.9871714,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,6.31,8846.415842,55821
2931,SMP Negeri 244 Jakarta,34,4991.974534,106.8930815,-6.113897286,-95.12826679,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,6.31,8846.415842,55821
2932,SMP Negeri 266 Jakarta,34,4941.622993,106.8930815,-6.113897286,-95.02931574,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,6.31,8846.415842,55821
2933,SMP Negeri 152 Jakarta,190,1425.049854,106.8704456,-6.168610963,168.1623708,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,4.58,17232.03178,78923
2934,SD Negeri Sunter Jaya 09,38,988.2200969,106.8817374,-6.161984022,171.1723967,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,4.58,17232.03178,78923
2935,SMP-SMA-SMK Gita Kirtti 2,226,1447.405091,106.8580675,-6.1467132,-46.87985964,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,4.58,17232.03178,78923
2936,SD Negeri Sunter Jaya 01-03-05 Pagi & 02-04-06 Petang,226,1409.325057,106.8580675,-6.1467132,-44.62279334,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,4.58,17232.03178,78923
2937,MTS Negeri 15 Jakarta,36,7225.633412,106.8938919,-6.128641829,-95.79229323,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,7.92,4737.965618,37525
2938,SMP Negeri 162 Jakarta,36,7313.458839,106.8938919,-6.128641829,-93.75594218,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,7.92,4737.965618,37525
2939,SMK Pelayaran Malahayati,36,7054.750869,106.8938919,-6.128641829,-93.82172929,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,7.92,4737.965618,37525
2940,Sekolah Kasih Bunda,19,494.7268691,106.75788,-6.157148361,32.32296447,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,3.65,18748.74889,68433
2941,"SMP PGRI 7, SMK PGRI 3",36,7313.772298,106.8938919,-6.128641829,-95.52997767,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,7.92,4737.965618,37525
2942,Yayasan Islam Wathoniyah 10 MI dan MTs,140,3002.197943,106.939609,-6.213978429,171.3774837,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,6.12,12184.41291,74569
2943,Yayasan Regina Pacis,206,346.5809912,106.799873,-6.202044611,102.1058115,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,2.33,33541.06798,78151
2944,MTS Negeri 15 Marunda,36,7327.899476,106.8938919,-6.128641829,-96.17058346,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,7.92,4737.965618,37525
2945,SD Negeri Palmerah 23,206,1460.291651,106.799873,-6.202044611,88.30268952,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,2.33,33541.06798,78151
2946,TK-SD-SMP Yampi Jakarta Utara,225,1463.100078,106.8592133,-6.139822106,152.121214,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,7.02,12533.81938,87987
2947,SMK (SMIP) Teladan,206,544.9385969,106.799873,-6.202044611,124.7791312,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KEMANGGISAN,2.11,18683.5503,39422
2948,"Gandhi School Ancol (PG/TK, SD, SMP, SMA, FEP)",59,893.372568,106.8306553,-6.127462536,102.4641759,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,3.77,7985.846056,30107
2949,SD Negeri Palmerah 07 Pagi,206,574.978331,106.799873,-6.202044611,45.13646473,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,2.33,33541.06798,78151
2950,Bunda Mulia School,154,880.3992629,106.8120558,-6.133927032,-127.4935629,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,3.77,7985.846056,30107
2951,SMA Negeri 16 Jakarta,206,858.6881917,106.799873,-6.202044611,93.07217361,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,2.33,33541.06798,78151
2952,SD Negeri Sungai Bambu 05 Pagi,36,833.9809664,106.8938919,-6.128641829,76.80102136,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,2.36,15978.84941,37710
2953,SD Negeri 25 Pagi,206,924.4582322,106.799873,-6.202044611,93.45530414,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,2.33,33541.06798,78151
2954,SMP Negeri 5 Jakarta,193,210.5221674,106.8348118,-6.166091982,-104.2249128,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,1.89,8480.02117,16027
2955,SMA Negeri 20 jakarta,62,708.552912,106.8381288,-6.162333569,119.4489964,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,1.89,8480.02117,16027
2956,MTS dan SMK Al-Mafatih,206,1062.861583,106.799873,-6.202044611,113.2155797,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,2.33,33541.06798,78151
2957,SD Juara Jakarta Barat,206,1170.02872,106.799873,-6.202044611,81.20268282,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,2.33,33541.06798,78151
2958,SD Negeri 13 Pagi Petojo Utara,167,496.145195,106.820425,-6.165846833,41.74899824,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,1.14,16585.38732,18907
2959,SMP Negeri 72 Jakarta,167,465.729786,106.820425,-6.165846833,47.86495824,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,1.12,20023.2475,22426
2960,SD Negeri Kembangan Utara 05/08,18,1615.962752,106.7492552,-6.155477122,4.845970999,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,3.65,18748.74889,68433
2961,SD Negeri Kembangan Utara 04,173,2774.903844,106.7658534,-6.174507271,76.42917483,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,3.65,18748.74889,68433
2962,SD Swasta Montessori,16,2359.427673,106.7305784,-6.154845302,-10.12073666,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,3.65,18748.74889,68433
2963,Yayasan Al Manshuriyah RA s/d SMK,173,1825.565559,106.7658534,-6.174507271,91.60169951,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,2.28,17559.32055,40035
2964,MI Al Hasyimiyah,16,2948.949009,106.7305784,-6.154845302,-2.421237052,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,3.65,18748.74889,68433
2965,Yayasan Ri'ayatul Ummah,17,2436.88221,106.7380849,-6.154617437,4.373457782,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,3.65,18748.74889,68433
2966,Yayasan Dharmagati Ksatria Jaya,23,288.4473768,106.8740364,-6.19738705,50.25810837,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,1.12,36880.23525,41306
2967,SMP Negeri 7 Jakarta,50,476.9243223,106.8685834,-6.192226555,9.546627208,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,1.07,32539.10615,34817
2968,Yayasan Pendidikan Islam Nurul Huda MTs dan SMK,5,3067.343609,106.9087122,-6.182981757,-103.1780371,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,6.12,12184.41291,74569
2969,SMP Negeri 168 Jakarta,141,2372.33206,106.9453213,-6.212536514,173.0099407,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,6.12,12184.41291,74569
2970,SD Negeri Cakung Barat 01 Pagi,141,3144.141988,106.9453213,-6.212536514,169.2292615,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,6.12,12184.41291,74569
2971,MI Nurul Huda,5,3233.753361,106.9087122,-6.182981757,-105.3079606,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,6.12,12184.41291,74569
2972,MI Al Wathoniyah 11,5,3474.912935,106.9087122,-6.182981757,-93.4375852,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,6.12,12184.41291,74569
2973,SMP Negeri 144 Jakarta,5,3394.803773,106.9087122,-6.182981757,-93.1213449,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,6.12,12184.41291,74569
2974,SD Negeri Cakung Barat 03 Pagi dan 18 Petang,5,3450.988863,106.9087122,-6.182981757,-94.41542981,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,6.12,12184.41291,74569
2975,SD Negeri Cakung Barat 02 Pagi,5,3359.400933,106.9087122,-6.182981757,-94.66104932,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,6.12,12184.41291,74569
2976,Yayasan Nasional Garuda (TK- SD-SMP),125,1138.996026,106.817301,-6.152197451,80.91382329,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,0.41,60214.81481,24688
2977,SD Negeri Duri Utara 01-03-05 Pagi 02-04-06 Petang,204,1042.11714,106.7949023,-6.152004018,-77.29450378,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,0.41,60214.81481,24688
2978,KB-TK-SD-SMP Budaya Mulia,204,1187.03186,106.7949023,-6.152004018,-87.33945036,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,0.41,60214.81481,24688
2979,Yayasan Pendidikan Sitisari SMP-SMK Jakarta 2,200,260.7241466,106.8624697,-6.172330974,113.9924735,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,0.99,42602.43632,42176
2980,MTS 35 Jakarta,221,710.1810721,106.7969497,-6.189843388,61.46030782,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KEMANGGISAN,2.11,18683.5503,39422
2981,"SD Negeri Kemanggisan 03 pagi, 05 Pagi",221,447.2869313,106.7969497,-6.189843388,40.87641934,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KEMANGGISAN,2.11,18683.5503,39422
2982,MIT Jam'iyyatil Huda,221,1098.598088,106.7969497,-6.189843388,59.72770606,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KEMANGGISAN,2.11,18683.5503,39422
2983,SDN Kemanggisan 12 dan 13 Pagi,221,766.1666943,106.7969497,-6.189843388,55.3828841,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KEMANGGISAN,2.11,18683.5503,39422
2984,SD Muhammadiyah 48 Pagi dan Madrasah Diniyah Sore,221,274.2668851,106.7969497,-6.189843388,59.50858365,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KEMANGGISAN,2.11,18683.5503,39422
2985,"SD Negeri Kemanggisan 01 Pagi, 02 Petang",221,438.3036158,106.7969497,-6.189843388,34.71838636,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KEMANGGISAN,2.11,18683.5503,39422
2986,SD Negeri Kemanggisan 10 Pagi,221,729.3445695,106.7969497,-6.189843388,55.75587195,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KEMANGGISAN,2.11,18683.5503,39422
2987,SMK Cikra I dan SMP Srikandi,132,490.0754383,106.8823649,-6.214625496,-165.2485544,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,1.79,28348.30646,50743
2988,SD Negeri Pisangan Timur 11 Pagi,24,497.3516551,106.8737352,-6.205462976,-35.92704015,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,1.79,28348.30646,50743
2989,SD Negeri Pisangan Timur 05 dan 07 Pagi,130,477.3030639,106.8736651,-6.215165945,-166.620626,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,1.79,28348.30646,50743
2990,"SD Negeri Pisangan Timur 01, 03 Pagi dan 04 Petang (Baluel)",130,427.5556333,106.8736651,-6.215165945,-156.6921005,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,1.79,28348.30646,50743
2991,SD Negeri Kembangan Selatan 01 Pagi,16,3708.28653,106.7305784,-6.154845302,9.182898442,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,3.61,9264.573369,33445
2992,Yayasan Budi Murni,174,1357.954348,106.76842,-6.18525382,95.79691256,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,2.28,17559.32055,40035
2993,SD Negeri Kembangan Selatan 03,173,1992.163325,106.7658534,-6.174507271,79.60285192,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,2.28,17559.32055,40035
2994,SMP Negeri 232 Jakarta,24,986.8331959,106.8737352,-6.205462976,-108.1695136,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,1.79,28348.30646,50743
2995,SD Negeri Pisangan Timur 18 dan 20 Pagi,24,987.6698198,106.8737352,-6.205462976,-103.6801537,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,1.79,28348.30646,50743
2996,SD Negeri Pisangan Timur 10 Pagi,24,910.4146684,106.8737352,-6.205462976,-101.1067273,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,1.79,28348.30646,50743
2997,RA dan SD Islam Terpadu Istiqomah,24,765.2143095,106.8737352,-6.205462976,-92.49629781,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,1.79,28348.30646,50743
2998,SD Negeri Cakung Barat 15 Pagi,5,3321.757641,106.9087122,-6.182981757,-124.4568998,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,6.12,12184.41291,74569
2999,MTs Umdatur Rasikhien,5,3654.957352,106.9087122,-6.182981757,-134.7133955,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,6.12,12184.41291,74569
3000,SD Negeri Cakung Barat 04 Pagi,5,3490.688174,106.9087122,-6.182981757,-105.7422962,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,6.12,12184.41291,74569
3001,SMA Negeri 76 Jakarta,5,3452.709549,106.9087122,-6.182981757,-104.6249876,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,6.12,12184.41291,74569
3002,MI Yurja,5,3565.773848,106.9087122,-6.182981757,-133.5537937,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,6.12,12184.41291,74569
3003,Nurul Huda Alhazmi Foundation (Gema 71),5,3411.282929,106.9087122,-6.182981757,-106.0840805,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,6.12,12184.41291,74569
3004,SD Islam Darurrahim,5,3781.648133,106.9087122,-6.182981757,-134.119095,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,6.12,12184.41291,74569
3005,SD Negeri Cakung Barat 08,5,3092.808123,106.9087122,-6.182981757,-111.9784007,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,6.12,12184.41291,74569
3006,SD Negeri Cempaka Baru 05-06-07,190,302.7226605,106.8704456,-6.168610963,126.198901,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,0.99,42602.43632,42176
3007,SD Negeri Cempaka Baru 01,200,615.1018712,106.8624697,-6.172330974,157.6279646,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,0.99,42602.43632,42176
3008,SD Negeri SSN Senen 03,6,180.1806348,106.8408843,-6.177193438,48.01456276,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,0.81,10665.01854,8639
3009,SD Negeri Makasar 05 Pagi,110,1064.278799,106.8811764,-6.290187984,168.8731017,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,MAKASAR,1.61,26868.71196,43259
3010,MI Al Ikhlas,110,964.0200977,106.8811764,-6.290187984,154.8842434,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,MAKASAR,1.61,26868.71196,43259
3011,TK-SD-SMP-SMA-SMK Pelita,204,911.7012236,106.7949023,-6.152004018,-61.86939687,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,0.41,60214.81481,24688
3012,Yayasan Pendidikan KB-TK-SD Widuri Indah 1,204,1029.691906,106.7949023,-6.152004018,-62.56889151,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,0.34,50941.69096,17320
3013,Komplek Pendidikan Muhammadiyah,65,131.3008328,106.8440075,-6.18461263,-63.74269175,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,0.92,12961.74863,11925
3014,Holly Angels - TK & SD,175,1887.118573,106.7688856,-6.194295415,86.5867926,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,4.33,12594.71447,54535
3015,SD SMP SMA Samaria Kudus,175,1620.359309,106.7688856,-6.194295415,81.16982344,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,4.33,12594.71447,54535
3016,Raffles International Cristian School,175,1399.90903,106.7688856,-6.194295415,82.72799415,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,4.33,12594.71447,54535
3017,SIS,175,934.835121,106.7688856,-6.194295415,69.24385369,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,3.69,18265.47474,67400
3018,SD Negeri 09 Pagi,175,1119.706786,106.7688856,-6.194295415,78.69906698,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,4.33,12594.71447,54535
3019,SD Negeri Meruya Utara 10 Pagi,175,1095.480797,106.7688856,-6.194295415,78.23698721,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,3.69,18265.47474,67400
3020,PKBM 02 Karet Tengsin,93,553.6516156,106.8152817,-6.217130416,176.942682,2020,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,1.53,15955.1587,24411
3021,SMK Kramat Jati,133,985.2104957,106.8895085,-6.213761138,-169.6486421,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,1.53,31871.89542,48764
3022,SMA Dian Persada,133,987.2898316,106.8895085,-6.213761138,-170.9322081,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,1.53,31871.89542,48764
3023,Yayasan Krida Putra,133,875.3710897,106.8895085,-6.213761138,172.4818703,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,1.53,31871.89542,48764
3024,SD Negeri Cipinang 03 Pagi,133,1000.71433,106.8895085,-6.213761138,-160.0112235,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,1.53,31871.89542,48764
3025,SD Negeri Cipinang 01 Pagi (Kuda Laut),54,1070.799814,106.8881708,-6.193470817,-0.428753833,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,1.53,31871.89542,48764
3026,MTs Negeri 34 Jakarta,161,1740.77472,106.8666157,-6.268811334,-74.06017069,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,13.07,2720.358113,35555
3027,SMK PGRI 1 Jakarta,161,996.9825876,106.8666157,-6.268811334,-105.0506554,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,MAKASAR,1.61,26868.71196,43259
3028,SMP Negeri 146 Jakarta,142,3471.587351,106.9522629,-6.212572651,-164.2980862,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,9.81,7620.703785,74759
3029,SD Negeri Ujung Menteng 04 dan 07 Pagi,142,3377.627854,106.9522629,-6.212572651,-159.2316308,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,5.04,7496.757767,37784
3030,"KB, TK, SD Santo Yoseph",142,4349.518392,106.9522629,-6.212572651,-153.7799422,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,5.04,7496.757767,37784
3031,TK-SD-SMP-SMA Damai,168,1179.027978,106.796917,-6.166283546,-132.4405147,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,0.34,50941.69096,17320
3032,SLB/B-C Kasih Bunda,168,1209.53099,106.796917,-6.166283546,-126.5742795,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,0.34,50941.69096,17320
3033,"SD Negeri 02, 03 Pagi dan 05 Petang",142,3395.023917,106.9522629,-6.212572651,-164.5496214,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,9.81,7620.703785,74759
3034,SD Negeri Ujung Menteng 01 Pagi,142,3361.781654,106.9522629,-6.212572651,-157.2291883,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,5.04,7496.757767,37784
3035,SMP Negeri 193 Jakarta,142,3370.367231,106.9522629,-6.212572651,-158.2207634,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,5.04,7496.757767,37784
3036,KB-TK-SD-SMP Murtini,125,783.0333491,106.817301,-6.152197451,84.00884568,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,0.62,52418.38558,32499
3037,Sekolah Bahasa Lembaga Pendidikan dan Pelatihan Polri,133,623.3461638,106.8895085,-6.213761138,-179.7827986,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,1.53,31871.89542,48764
3038,SMK Negeri 63 Jakarta Pertanian,71,5916.103215,106.8188293,-6.305746265,24.05887826,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3.97,12059.1865,47875
3039,TK-SD-MD Sa'Adatuddarain,168,1195.199874,106.796917,-6.166283546,-121.1290483,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,0.34,50941.69096,17320
3040,"SD Luar Biasa Bagian C-1 ""Tri-Asih I""",168,1120.213871,106.796917,-6.166283546,-120.3858687,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,0.34,50941.69096,17320
3041,SD Mustika,134,360.3035243,106.898762,-6.213548038,142.3133083,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,1.53,31871.89542,48764
3042,SMK Kemala Bhayangkari I (STM Tubun),134,640.3636846,106.898762,-6.213548038,129.9570367,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,1.53,31871.89542,48764
3043,SDN Kota Bambu 03 Pagi/04 Petang,222,1222.881314,106.7972509,-6.189836387,-97.80076287,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,0.58,46820.62858,27156
3044,SDN Kota Bambu 07 Pagi,88,1430.382018,106.823004,-6.188060754,91.98618455,2020,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,0.58,46820.62858,27156
3045,SD Negeri Cipinang 05 Pagi,133,289.3522835,106.8895085,-6.213761138,-154.2883381,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,1.53,31871.89542,48764
