OID_,x,y,fid_1,dist_1,ang_1,fid_2,dist_2,ang_2,fid_3,dist_3,ang_3,fid_4,dist_4,ang_4,fid_5,dist_5,ang_5,fid_6,dist_6,ang_6,fid_7,dist_7,ang_7,fid_8,dist_8,ang_8,fid_9,dist_9,ang_9,fid_0,dist_0,ang_0
33,106.704996139768994,-6.084999969643360,1,13424.205355370748293,116.224022943286940,1,16132.815627365198452,126.277576999054432,1,19033.674902782051504,146.694714448954159,1,14495.508787426408162,136.186070338915528,1,14518.229093385656597,136.214485601739199,1,18815.678817582414922,133.727354882451237,1,21221.569710312265670,115.428031650848268,1,20762.682640291634016,127.483634811810930,1,14810.651320185454097,109.738598039768945,1,7613.661572561333742,179.928210208142616
34,106.714996139502006,-6.084999969643360,1,12440.792178601699561,118.476256573380638,1,15254.487025886579431,128.737370539314639,1,18449.043019651977374,149.568010841215198,1,13752.346046705437402,139.514756306495229,1,13775.445666780678948,139.539164825329806,1,18031.979339642130071,136.158268741018333,1,20225.955848964189499,116.545019693549420,1,19895.676733972595684,129.422831910610881,1,13773.799328354698446,111.292833252451928,1,7488.832323097700282,176.804442209182042
35,106.724996139235003,-6.084999969643360,1,11479.888063960202999,121.110284229971583,1,14407.684031834112830,131.491970738187263,1,17913.402484829530295,152.553823759034685,1,13060.803209653495287,143.209633252310169,1,13084.232558978490488,143.228757622173362,1,17283.662680433903006,138.804851950025721,1,19242.039288169966312,118.017136082427413,1,19053.533483926425106,131.536103152064697,1,12748.734893561799254,113.098605958905168,1,7460.144595026107709,-177.725795469327267
36,106.734996138967006,-6.084999969643360,1,10547.646402098447652,124.217605301556944,1,13598.297292909332100,134.582437790424450,1,17430.880537357694266,155.783526034070491,1,12429.499080139677972,147.298442571569780,1,12453.179807517281006,147.310796970769530,1,16575.521540132791415,141.684220410633117,1,18272.198194753811549,119.646756282632651,1,18239.696829548309324,133.841386040583615,1,11738.546223686573285,115.217691931440697,1,7585.141432676309705,-169.341881464471896
37,106.974996132558005,-6.084999969643360,1,18791.412208734578599,-108.396034216400224,1,19340.839617662993987,-119.578571123087201,1,25090.945124193884112,-129.322490194230113,1,19341.003170650048560,-118.233431420738711,1,21048.273323992318183,-148.200253345541114,1,20826.161966372892493,-128.647659539922273,1,13909.321408311510822,-130.270992859925656,1,16202.854819242218582,-137.049424656049695,1,16708.749415883270558,-107.487966552964110,1,9424.699067845218451,-107.183802075478411
38,106.984996132291002,-6.084999969643360,1,19844.880318259929481,-107.388410312601707,1,20310.689772252899274,-118.068574408832717,1,25956.757168389543949,-127.774967276294447,1,20323.012500595523306,-116.757958593528912,1,21652.031030830701638,-145.710962378018507,1,21701.710723524640343,-126.823176164420090,1,14771.265510311084654,-127.495433441165900,1,16976.442869385722588,-134.314876511330027,1,17767.661330827620986,-106.416234600592361,1,10487.348440096340710,-105.397798650425088
39,106.994996132023999,-6.084999969643360,1,20903.437976318920846,-106.697066066704068,1,21293.795008628589130,-116.677520956559135,1,26840.287757543937914,-126.328362594503261,1,21317.261519054802193,-115.419347776127609,1,22294.418352300810511,-143.360920262323447,1,22597.559218721977231,-125.141796491655697,1,15664.026326765520935,-125.031059379239053,1,17785.302228108230338,-131.823843022224764,1,18832.095195541198336,-105.465413596756306,1,11558.314353255516835,-103.941660754526794
40,106.654996141103993,-6.094999969428310,1,18227.636027355896658,105.357501121583880,1,20370.856842961122311,114.480513532682011,1,21781.626423796104064,132.871787910492316,1,18163.812818043392326,121.000412258655160,1,18183.855361606714723,121.041064419869102,1,22530.517468482845288,121.886775164466883,1,25959.459688785089384,108.206233274160738,1,24846.963314120897849,117.650083517690007,1,19860.779958381132019,101.378109585650662,1,8549.080163171745880,139.575126982824571
41,106.664996140837005,-6.094999969428310,1,17162.719756096943456,106.335146138727112,1,19368.852396876387502,115.836444180896009,1,20983.883470443110127,134.927509410884397,1,17224.413206302651815,122.896143220590247,1,17244.871568564725749,122.936781780952970,1,21598.529333752732782,123.437036121603228,1,24910.329062329685257,109.000657241855791,1,23871.957024512445059,118.882035474141105,1,18776.829519012295350,101.979424425547450,1,7876.479654432383541,145.715582145433274
42,106.674996140570002,-6.094999969428310,1,16103.466563162177408,107.441835276240951,1,18378.884085717414564,117.339425588089469,1,20215.130616323185677,137.121438146281889,1,16306.041490841058476,125.008011292728156,1,16326.936599453942108,125.048259005614952,1,20683.783028979312803,125.125797011148350,1,23866.414827990825870,109.864802693283224,1,22908.933908944047289,120.218270346086115,1,17695.481681489345647,102.722276154808966,1,7310.367580138270569,152.901690724378426
43,106.684996140302999,-6.094999969428310,1,15051.072257080704730,108.703889716092363,1,17403.006150995748612,119.012289910649230,1,19478.803611492476193,139.507035567133585,1,15412.457143824563900,127.368355538829874,1,15433.806674169591133,127.407700672673698,1,19788.669837515088147,126.969110701249974,1,22828.432717126099305,110.807811408951196,1,21959.470669377700688,121.670950430402385,1,16617.500132014440169,103.561731893266810,1,6877.092362450140172,161.138956186873202
44,106.694996140035997,-6.094999969428310,1,14007.082675962190478,110.154948378824699,1,16443.727216372175462,120.882152133545873,1,18778.874017595637270,142.075248789125339,1,14548.228172883827938,130.014148969304813,1,14570.043889846054299,130.051905730719710,1,18915.976918811687938,128.984810812751050,1,21796.340548182110069,111.551349154784546,1,21025.404190634650149,123.253846486481066,1,15543.585027071740114,104.517488069444042,1,6602.855907423853751,170.266091404148085
45,106.704996139768994,-6.094999969428310,1,12973.527113805665067,111.838523164532475,1,15504.128769022827328,122.981189120939902,1,18119.498751112638274,144.791500103515517,1,13718.903576707996763,132.986900131067728,1,13741.187473428779413,133.022161948612478,1,18068.953226775356597,131.192497383008600,1,20770.760888696928305,112.671980375139199,1,20108.880255792508251,124.982505644542101,1,14474.641630869853543,105.614831495588888,1,6507.794957805166632,179.916010999018084
46,106.714996139502006,-6.094999969428310,1,11953.112487624692221,113.811593570512201,1,14588.014102750814345,125.347451791504611,1,17504.494069255342765,147.734254236899744,1,12931.200731123451988,136.331855623179422,1,12953.939599500165059,136.363444603002591,1,17251.380168100880837,133.613377921665972,1,19753.958461313137377,113.908547088011318,1,19212.409619286601810,126.874398305471502,1,13411.858752371732407,106.886701670845738,1,6384.981812486782474,176.251255750269053
47,106.724996139235003,-6.094999969428310,1,10949.513431354698696,116.149670366327229,1,13700.095141714817146,128.025588755754967,1,16939.426477280809195,150.900735067599584,1,12193.188906681532899,140.095996291182274,1,12216.347023397249359,140.122417511764326,1,16467.644831670066196,136.269877182458742,1,18747.361575622231612,115.278657842364325,1,18338.933427591404325,128.949011044760454,1,12356.826156197366799,108.376692137067792,1,6355.299494649255394,-177.330168519127966
48,106.734996138967006,-6.094999969428310,1,9967.810186214795976,118.953872774270437,1,12846.219605845533806,131.067243042277568,1,16428.590319449467643,154.201332212673947,1,11514.426678792551684,144.324152093889637,1,11537.936549444286356,144.343570239117241,1,15722.807994385815618,139.184906919282525,1,17751.216727283444925,116.543094292089592,1,17491.896587858322164,131.227839546587546,1,11311.712394543692426,110.143495906453722,1,6501.569805504159376,-167.539156917618470
49,106.744996138700003,-6.094999969428310,1,9015.158742088222425,122.360525816711998,1,12033.636686931842632,134.530672326571647,1,15977.939302991386285,157.776355349207364,1,10905.982413925181390,149.052485733203127,1,10929.734159671035741,149.062753515495274,1,15022.656730983087982,142.380655181618636,1,16768.239187924591533,118.232460470847641,1,16675.328714261875575,133.734205967349652,1,10279.543373645290558,112.267591608583643,1,6148.459430156552116,123.526529939485087
50,106.794996137365004,-6.094999969428310,1,5254.436231640686856,156.671073998379484,1,8970.965358403493155,160.161035636236193,1,14799.491569915295258,178.025616165970007,1,8527.135121007466296,160.492816763358519,1,9374.891480542377394,179.479786562924517,1,12441.873804904857025,163.005987361919779,1,12176.594448169596944,130.642680151974560,1,13177.129416820320330,146.218712597889976,1,5567.516305353277858,134.389090778485951,1,3232.665720454268467,178.849332635532932
51,106.804996137098001,-6.094999969428310,1,4921.392849230455795,168.449772411700707,1,8658.122644758579554,167.067196149622816,1,14802.741240151763122,-177.689443007428650,1,8223.947662039530769,167.780715742152779,1,9430.020222060407832,-173.780345686851547,1,12164.485277118459635,167.997363401459637,1,11359.557336692696481,134.280611223564534,1,12595.281572952724673,150.406665868996754,1,4838.837909440174371,143.596316414111527,1,3281.042619115884463,-178.079797496695903
52,106.814996136830999,-6.094999969428310,1,4823.253965986828007,-178.557024360523741,1,8479.284080321669535,174.375975289680497,1,14888.498401088134415,-173.430169181432376,1,8062.562620941137538,175.491064101251936,1,9613.128329500686959,-167.208267676691321,1,11983.294182911475218,173.180284227670626,1,10595.279935913311419,138.462475879021156,1,12075.866091231540850,154.186658222062334,1,4275.740507174056802,155.621935348958516,1,3497.698213777387991,-159.641535100929701
53,106.874996135228997,-6.094999969428310,1,8305.738523900778091,-125.491028359758971,1,10213.102593125198837,-145.719599761387087,1,16982.214716651727940,-150.573553790344647,1,10016.554457506497783,-143.400761771926796,1,12837.036296541074989,-136.913275811192932,1,12984.540661771079613,-156.401510048418288,1,7897.354673749875474,176.695506360334434,1,10707.897954278423640,-177.981474498450865,1,6240.823151320610123,-128.613793273516592,1,1718.004582695805993,158.491973543796888
54,106.884996134961995,-6.094999969428310,1,9229.416352215315783,-121.499178382142532,1,10875.105730616560322,-140.896036682714708,1,17552.553232665359246,-147.425855394132924,1,10713.444297311818445,-138.643628808778288,1,13617.206087121205201,-133.510785314728764,1,13465.928957247369908,-152.082438741469701,1,7911.103795274335425,-175.275645205723038,1,10793.126548682603243,-173.228323344717950,1,7139.251232506919223,-123.062051630743937,1,1613.748444913423100,-171.514099494374847
55,106.894996134693997,-6.094999969428310,1,10189.671821123412883,-118.246350987568150,1,11605.114700596059265,-136.652248599536819,1,18172.470172731231287,-144.484546879173791,1,11474.961139314209504,-134.492308290806193,1,14440.130404548952356,-130.486460338995386,1,14018.357546185738101,-148.082466384394337,1,8077.947827999920264,-167.427448703438131,1,10968.446652483433354,-168.186035916804229,1,8089.526115509281226,-118.781893082541856,1,1639.519932878753025,-172.420761462145720
56,106.904996134426995,-6.094999969428310,1,11177.081329563361578,-115.560898460200718,1,12391.115779021245544,-132.928522776966616,1,18837.071313565167657,-141.744004578890639,1,12289.096567633760060,-130.874081356324467,1,15298.911452715203268,-127.794897817957136,1,14633.783213485156011,-144.402215323030475,1,8388.756985669338974,-160.028735269211865,1,11245.649090626926409,-162.973478379699685,1,9075.375784193603977,-115.416165403504323,1,2085.597723908957505,-141.470160233270661
57,106.914996134160006,-6.094999969428310,1,12185.045592496460813,-113.315539222154712,1,13223.128129270331556,-129.661035283469744,1,19541.798289226917404,-139.195665700216665,1,13146.078368619238972,-127.716368066190839,1,16187.843689973808068,-125.394166598036747,1,15304.608284495729094,-141.031683394418252,1,8828.339155221103283,-153.262022341027858,1,11618.081193334788622,-157.747545699467622,1,10085.603080451726782,-112.833723822214367,1,2897.741152637503092,-125.383210589484491
58,106.924996133893004,-6.094999969428310,1,13208.859790215125031,-111.415779838056153,1,14093.004905451456580,-126.788552008351985,1,20282.468881913220685,-136.829075599127833,1,14038.061739601642330,-124.952459796356308,1,17101.845777470072790,-123.345494297753405,1,16023.876480199882280,-137.953891201821648,1,9378.604701394147924,-147.212372177285062,1,12080.778303866038186,-152.883815304073067,1,11114.102004843958639,-110.619712539224125,1,3853.900847482204426,-115.810424327378485
59,106.934996133626001,-6.094999969428310,1,14245.106866479181917,-109.790911785055599,1,14994.157511060964680,-124.255650187846641,1,21055.290222850951977,-134.632725339034835,1,14958.786623014961151,-122.523761733800498,1,18036.815841355208249,-121.413293764140732,1,16785.361457641920424,-135.147887464936900,1,10021.337509395727466,-141.885196418823568,1,12623.818950788485381,-148.408444816917864,1,12156.382131181986551,-108.783080274673594,1,4874.297995923328017,-110.136849553409220
60,106.944996133358998,-6.094999969428310,1,15291.259297671851527,-108.387442490362162,1,15921.276052179184262,-122.013826139401885,1,21856.852108017970750,-132.594689751025754,1,15903.261706690229403,-120.380116033810836,1,18493.699127976204181,-154.958425418752057,1,17583.579194815352821,-132.591003675216228,1,10739.949190640079905,-137.234931913707982,1,13237.318849623552524,-144.324828789755287,1,13209.181508742893129,-107.237914153840634,1,5925.840882015851093,-106.450682767034479
61,106.954996133091996,-6.094999969428310,1,16345.415471637548762,-107.164410073630222,1,16870.080259949110769,-120.021454903029110,1,22684.108180021205044,-130.703087518390561,1,16867.498043876737938,-118.479198348389346,1,18986.230812691148458,-152.120675771011861,1,18413.753475048153632,-130.260411911398421,1,11520.249066084226797,-133.190870042455373,1,13911.959742168695811,-140.619928522271152,1,14270.172302414692240,-105.921750507212920,1,6994.496524225443864,-103.882954276309803
62,106.964996132824993,-6.094999969428310,1,17405.184614400357532,-106.347522757189168,1,17836.948725544789340,-118.278004360628742,1,23534.348994431904430,-128.946398204519085,1,17848.293096978311951,-116.785556814148308,1,19528.369317703305569,-149.249733364296048,1,19271.754872113382589,-128.134121484515362,1,12350.550347372938631,-129.674965827080683,1,14639.291104939671641,-137.270315899459661,1,15337.654585701800897,-104.788336217445249,1,8073.472260460459438,-101.998702101974743
63,106.974996132558005,-6.094999969428310,1,18469.100924480550020,-107.122918010453461,1,18819.063533884273056,-116.693008476373478,1,24405.172403907796252,-127.313664009050029,1,18843.061363431897917,-115.269581562801363,1,20116.843983775415836,-146.540298693615171,1,20154.029714228636294,-126.191553562568799,1,13221.436178638074125,-126.611981227674775,1,15411.854881282231872,-134.247061860330746,1,16410.361606897091406,-103.802823429508976,1,9159.121589566142575,-100.559999299430501
64,106.984996132291002,-6.094999969428310,1,19529.696603377436986,-106.167764055424414,1,19814.272214762295334,-115.256027418496359,1,25294.452589142736542,-125.794607935266356,1,19849.702049183182680,-113.906543679492913,1,20747.712373680038581,-143.990237795550115,1,21057.527081672422355,-124.413824913323424,1,14125.401876434307269,-123.934227579110555,1,16223.190242677825154,-131.519261366320848,1,17487.331797394992464,-102.938532771461993,1,10249.078009466407821,-99.696266260896678
65,106.994996132023999,-6.094999969428310,1,20593.174542086384463,-105.741653701564388,1,20820.756953134296054,-113.957272819952308,1,26200.310428985088947,-124.379689829404043,1,20866.497165019070962,-112.675753350730815,1,21417.228671694330842,-141.595133822213569,1,21979.630172153370950,-122.783838054952568,1,15056.490608815349333,-121.583093997227863,1,17067.769083411883912,-129.056335509962878,1,18567.823551727295126,-102.174735223154983,1,11341.739610130152869,-98.755398819257422
66,106.654996141103993,-6.104999969213260,1,17966.431679036835703,101.954775653878784,1,19938.021596916674753,111.587055059374094,1,21044.849697434961854,130.664710454171342,1,17619.758088255821349,117.916526304127302,1,17639.078474205998646,117.961874918608558,1,21966.429278885676467,119.436850913545257,1,25635.414272377212910,105.925409428707326,1,24353.471267575976526,115.344850017370604,1,19672.506633812867221,98.219000642564012,1,7740.518973000761434,134.259486068718132
67,106.664996140837005,-6.104999969213260,1,16885.070367845964938,102.731737250784491,1,18913.119269830378471,112.819794923832916,1,20218.072390317473037,132.708152894285831,1,16649.708944227593747,119.699123666661649,1,16669.454342908142280,119.745020449129882,1,21009.451052856529714,120.919524491660866,1,24572.538167557158886,106.561873701172914,1,23357.893610365321365,116.506133849415804,1,18577.624868472357775,98.705950778002773,1,6990.565025968475311,140.603112420971826
68,106.674996140570002,-6.104999969213260,1,15807.243324557604865,103.614908500292756,1,17897.980686721741222,114.193130877515188,1,19419.196574502311705,134.922786317734420,1,15697.769260526156359,121.700126393032590,1,15717.968853071655758,121.746257937284796,1,20067.888907266235037,122.542554233149858,1,23513.652240868326771,107.329656426660264,1,22372.772600177835557,117.770291412197125,1,17484.256286140840530,99.253913791812451,1,6345.920071806826854,148.348723565832472
69,106.684996140302999,-6.104999969213260,1,14733.726311760310637,104.627126208923045,1,16894.366073451848933,115.730671389758186,1,18651.635453118393343,137.300570515229055,1,14767.441663974406765,123.956370536263321,1,14788.123696790469694,124.002282909151489,1,19144.017700944550597,124.323836071908019,1,22459.392838484531239,108.169732897821589,1,21399.552487198401650,119.150206289431480,1,16392.703780150797684,99.874986321215204,1,5841.552960726218771,157.630307613133851
70,106.694996140035997,-6.104999969213260,1,13665.534870815936301,105.798086302095200,1,15904.456942253202214,117.461055410719453,1,17919.439833438496862,139.901469462187492,1,13863.077684820253126,126.511472010394186,1,13884.267184239282869,126.556519040001220,1,18240.525538723122736,126.283689677120151,1,21410.443181449263648,109.092391818338314,1,20439.933070030150702,120.660688236784026,1,15303.355723622556980,100.584648892591758,1,5516.077996245076065,168.323631150438729
71,106.704996139768994,-6.104999969213260,1,12604.023237056026119,107.167028632911155,1,14930.979643023576500,119.419134314199908,1,17227.278806770922529,142.717622586002761,1,12990.101289516182078,129.416524302543877,1,13011.816404696475729,129.459800359963907,1,17360.594561693804280,128.445021653410663,1,20367.623777647055249,110.109872762122947,1,19495.922906613413943,122.318748913230280,1,14216.719004453339949,101.403019520491455,1,5401.928239001434122,179.898817009115646
72,106.714996139502006,-6.104999969213260,1,11551.033131450878500,108.786725134637777,1,13977.367865643598634,121.647379267062732,1,16579.876925507633132,145.712550283541049,1,12155.277008637467588,132.730235438401877,1,12177.523360616898572,132.770492351008812,1,16507.992869068824803,130.833369294874103,1,19331.926703093155083,111.236821319408705,1,18569.902662252807204,124.143887763620995,1,13133.325651090974134,102.265237398694254,1,5281.974714216862594,175.466930177029894
73,106.724996139235003,-6.104999969213260,1,10509.126482302903241,110.729512688313861,1,13047.978045663687226,124.197466392577226,1,15982.194068479253474,148.972338118488324,1,11367.014012868032296,136.517832133826744,1,11389.776298555239919,136.553385668312529,1,15687.177233272332160,133.476721092290148,1,18302.470101492148387,112.146700378525807,1,17664.701859691078425,126.158360238475382,1,12053.959709553808352,103.381938027382290,1,5250.884395393256455,-176.768080406186414
74,106.734996138967006,-6.104999969213260,1,9481.957404606717319,113.096575907576607,1,12148.370424525825001,127.131876597407597,1,15440.448006210463063,152.415113931340414,1,10635.669844729754914,140.847639163217792,1,10658.900001466765389,140.876283122867818,1,14903.400323688008939,136.404966488614690,1,17282.247959711010481,113.529167210919766,1,16783.689229452807922,128.387384258999759,1,10980.076885168877197,104.717770348661404,1,5427.000116006630378,-165.019149460324854
75,106.744996138700003,-6.104999969213260,1,8474.886384920957425,116.032386582949400,1,11285.669398308329619,130.525092007926531,1,14960.069238023215803,156.174232397426806,1,9973.773487059865147,145.783761950340818,1,9997.375281219025055,145.802730618777531,1,14162.812796861255265,139.648761689721482,1,16273.354052916745786,115.084119670174218,1,15930.878361724529896,130.859203675267935,1,9913.459370043350646,106.342219210964174,1,5457.618608807749297,-176.480509299072963
76,106.754996138433000,-6.104999969213260,1,7496.018270500285325,119.747107135245898,1,10469.002919593278421,134.463509192955172,1,14548.192426145515128,160.164296620084343,1,9387.355441186833559,145.812095412268263,1,9419.824571166342139,151.379202358120523,1,13472.538983915981589,143.237552760715658,1,15276.514039532470633,116.540814612418060,1,15111.044897672438310,133.604887406381209,1,8856.732545356755509,108.356391732880141,1,4625.327270445887734,119.676108366996004
77,106.764996138165998,-6.104999969213260,1,6557.993986316532755,124.550052530839935,1,9709.993074766949576,139.042383594795865,1,14210.774996147130878,164.365142789513385,1,8775.355462779139998,147.249302569311851,1,8942.532880361373827,157.615998273504687,1,12840.695404150292234,147.196473986997148,1,14294.796881852986189,118.522590114246540,1,14329.849847089104514,136.657673789236242,1,7813.909939301407576,110.912224684808422,1,3704.346879075830202,128.182669288235132
78,106.774996137898995,-6.104999969213260,1,5681.081460992868415,130.893096676111099,1,9023.201528123123353,144.356988593690289,1,13953.219783141077642,168.745480812779135,1,8226.271108175111294,153.058556361749822,1,8582.243987147998268,164.464308228583349,1,12276.307413956987148,151.541922192320271,1,13332.697870028750913,120.793514568000930,1,13591.861269834997074,139.651849834921819,1,6791.399728491683163,114.246250160818960,1,2898.453055869615127,140.167675751471762
79,106.784996137632007,-6.104999969213260,1,4898.213372342090224,139.399569679005168,1,8426.305421133021810,150.484211245891913,1,13780.005509695865840,173.263047231779382,1,7787.509962499764697,160.337221643537077,1,8354.109621588406299,171.797580880372379,1,11789.067073246520522,156.275896418996467,1,12394.786202647750542,123.412860065047937,1,12902.805121070645328,143.399548359826412,1,5799.954877674003910,118.740227715851788,1,2329.477809715809599,159.882660968996078
80,106.794996137365004,-6.104999969213260,1,4261.538291714047773,150.772703186779097,1,7939.605650719076039,157.451643023550957,1,13694.332940947369934,177.866208976434535,1,7487.946562682849617,168.338115054223977,1,8269.075007537025158,179.410216590983680,1,11388.880343470371372,161.379728762045261,1,11486.988182064606008,126.453531265888870,1,12262.653885128489492,145.810116466221530,1,4858.630296421360072,125.028303868257225,1,2127.136502678795750,178.251146352123811
81,106.804996137098001,-6.104999969213260,1,3844.301137354759248,165.147815938742042,1,7584.346296353742218,165.197114303264556,1,13697.844735487524304,-177.502955351910941,1,7146.967017004050831,165.903960557678801,1,8331.522868299365655,-172.956384797845402,1,11085.179336903098374,166.808623522088737,1,10617.030923086484108,130.004039508097435,1,11646.482605633356798,147.718990433038584,1,4002.941867149636892,134.159814338676682,1,2176.110964616072579,-177.104113906013822
82,106.814996136830999,-6.104999969213260,1,3717.840802837211868,-178.127854083287417,1,7379.534980838087904,173.534503963446525,1,13790.472773081452033,-172.904476899559114,1,6960.659975220892193,174.775432172996886,1,8538.217806262864542,-165.564990338884371,1,10886.042433785592948,172.489116111208745,1,9795.002383212464338,134.168956470918232,1,11090.803002084232503,151.698212986554495,1,3300.188390822874680,147.671794597405608,1,2490.799832987462196,-150.756189430373723
83,106.834996136296994,-6.104999969213260,1,4388.728383099475650,-147.853693806558255,1,7451.667266598326933,-169.755166160549180,1,14234.447508473676862,-164.028289840839903,1,7105.366861132802114,-167.442577682199925,1,9339.464485562155460,-152.295952114831891,1,10820.110086737127858,-175.913083302904397,1,8350.710072866291739,144.811518319949727,1,10216.141513815749931,161.865270144495611,1,2824.531241479231539,-170.855121092665172,1,2458.386153736659708,-169.702142544318832
84,106.854996135763002,-6.104999969213260,1,5873.768712965355007,-129.245783016485035,1,8142.232366343881949,-154.238010753484019,1,14995.393480110253222,-155.870492781579060,1,7888.399004424071791,-151.546237148841072,1,10552.293760234804722,-141.593314267306283,1,11197.741150833988286,-164.541816785423038,1,7284.879796328952580,158.509307354811426,1,9733.975629402108098,172.447437941156920,1,3855.708498777196837,-136.324474751223960,1,2885.405541797266778,99.841648761501602
85,106.864996135496000,-6.104999969213260,1,6767.339079679982206,-123.307104115473336,1,8680.762275978227990,-147.644621362495315,1,15480.890758967032525,-152.130056523637364,1,8471.868043301035868,-144.950833034033963,1,11273.370503766818729,-137.181471369401351,1,11542.178672209736760,-159.239268345320966,1,6956.023495615976572,167.023209598753311,1,9623.085696827794891,175.651888317596189,1,4688.966807749887266,-126.494583966781505,1,1804.714015756082517,105.858066529616849
86,106.874996135228997,-6.104999969213260,1,7716.411400936067366,-118.790093316063803,1,9320.170447989155946,-141.887633161062922,1,16028.229044569507096,-148.630993248728572,1,9152.515044072961246,-139.269679416258469,1,12053.094251548689499,-133.319931885888423,1,11979.335718865797389,-154.283616368844974,1,6793.624318100318305,176.157890448012807,1,9602.795004996913121,-177.749066594754794,1,5617.541864274786349,-119.765406806940135,1,799.348896848632535,128.090774725001097
87,106.884996134961995,-6.104999969213260,1,8702.846542886874886,-115.279222188497570,1,10041.203990691490617,-136.912830343975287,1,16631.303830504079087,-145.374273498746078,1,9910.337455577904620,-134.415362496301412,1,12880.818984415154773,-129.940955648072901,1,12499.487729863725690,-149.708390999403917,1,6809.602025840335955,-174.509264376502671,1,9695.370865681281430,-172.709270915272072,1,6601.332293779030806,-114.991244248898326,1,536.167323483151449,179.165941344349818
88,106.894996134693997,-6.104999969213260,1,9715.270317152138887,-112.491446517569713,1,10827.568281773788840,-132.632083703659816,1,17284.281908027736790,-142.354487376021069,1,10728.994300137743267,-130.275751650356767,1,13747.877382549220783,-126.978989736289492,1,13092.746702960450421,-145.523015834116308,1,7002.735750834848659,-165.457506378177044,1,9888.595807518240690,-166.874077184039692,1,7617.770907990669912,-111.627020328161720,1,559.701517338487974,-159.910412255615540
89,106.904996134426995,-6.104999969213260,1,10746.339880569350498,-110.234194768759764,1,11666.059622112865327,-128.948526779946036,1,17981.727548715378362,-139.561714200345648,1,11595.607797602171559,-126.738688370204514,1,14647.285851014479704,-124.374565729349570,1,13749.652742189997298,-141.718826744451320,1,7359.090669188090942,-157.086717824571537,1,10193.396496030358321,-161.153056520451429,1,8656.385715466774855,-108.926700717999040,1,1379.764783662295258,-114.492418170718125
90,106.914996134160006,-6.104999969213260,1,11791.165024768790317,-108.374591961150131,1,12546.231226105357564,-125.770199595804314,1,18718.671045063096244,-136.983139329516490,1,12500.207872524668346,-123.703392133723838,1,15572.461064750892547,-122.184056959909583,1,14461.535186079749110,-138.275212694394185,1,7856.487969574185627,-149.631119257414809,1,10602.846820755568842,-155.483955215894326,1,9710.099848805168222,-106.808661463287251,1,2430.790674858792045,-103.611284613635050
91,106.924996133893004,-6.104999969213260,1,12846.376817182843297,-106.900598499081553,1,13459.908831126711448,-123.015882309148466,1,19490.632593655329401,-134.604350950086626,1,13435.123626312511988,-121.084069890690884,1,16519.815732520681195,-120.139772386536649,1,15220.682074151725828,-135.164809461204868,1,8470.116340426640818,-143.158046190151964,1,11107.904857516083212,-150.282977117155355,1,10774.484130982529678,-105.107238487529031,1,3516.209802863110781,-100.148887687080375
92,106.934996133626001,-6.104999969213260,1,13907.919199356181707,-105.953006941896930,1,14400.716315106134061,-120.616550227760357,1,20293.616366932816163,-132.410311093543356,1,14394.449283699988882,-118.809703319078423,1,17031.636378571853129,-156.756703006302615,1,16020.375748252867197,-132.357367435877677,1,9176.688852010967821,-137.619456203023645,1,11696.191729746502460,-145.569387048830549,1,11846.662875773276028,-103.712833017410262,1,4609.940205032655285,-97.724907951795345
93,106.944996133358998,-6.104999969213260,1,14970.112318175119071,-106.816491921820585,1,15363.561584019253132,-118.555136102747170,1,21124.084859759273968,-130.386043978749967,1,15373.615833304584157,-116.822307465344338,1,17497.180006464775943,-153.630432625236864,1,16854.845772127464443,-129.822360822074472,1,9956.437314429202161,-132.909793607994885,1,12355.824980826557294,-141.332836051604829,1,12924.696332326779157,-102.550531037712844,1,5708.756311497098977,-96.232380613277130
